fromCountryLabel,toCountryLabel,entryValue,exitValue,totalFlow
Albania,Italy,7991443460.0,7991013015.0,430445.0
Austria,Germany,4281486768.0,9878709539.0,-5597222771.0
Austria,Hungary,3026306570.0,3026306101.0,469.0
Austria,Italy,2499926896.0,2499903269.0,23627.0
Austria,Slovakia,0.0,28086427760.0,-28086427760.0
Austria,Slovenia,376275022.0,376298429.0,-23407.0
Belarus,Lithuania,1187862309.0,0.0,1187862309.0
Belgium,France,6062880564.0,6062880564.0,0.0
Belgium,Germany,21385128462.0,13455601545.0,7929526917.0
Belgium,Netherlands,18449526046.5,13461208329.6,4988317716.9
Belgium,Norway,12552367369.0,0.0,12552367369.0
Belgium,United Kingdom,4747369154.0,4747483242.0,-114088.0
Bulgaria,Greece,1379382063.0,2105465949.77,-726083886.77
Bulgaria,North Macedonia,0.0,259055776.0,-259055776.0
Bulgaria,Romania,1367094454.92,1367127094.865,-32639.944999933243
Bulgaria,Serbia,0.0,4641945564.0,-4641945564.0
Bulgaria,Turkey,0.0,0.0,0.0
Croatia,Hungary,1292509588.0,1292508992.0,596.0
Croatia,Slovenia,182815973.0,183163729.0,-347756.0
Czechia,Germany,5954208197.0,26278665564.145,-20324457367.145
Czechia,Poland,37069245.0,36980123.0,89122.0
Czechia,Slovakia,167067824.0,216884436.0,-49816612.0
Denmark,Germany,364994189.0,344028947.0,20965242.0
Denmark,Poland,6573625692.0,6606379976.0,-32754284.0
Estonia,Finland,897166226.9760001,899688636.0,-2522409.0239999294
Estonia,Latvia,0.0,684612941.0,-684612941.0
Estonia,Russia,0.0,0.0,0.0
Finland,Estonia,897166226.9760001,899688636.0,-2522409.0239999294
France,Belgium,6062880564.0,6062880564.0,0.0
France,Germany,197341512.0,176779153.0,20562359.0
France,Spain,2893195097.0,2918677096.0,-25481999.0
France,Switzerland,0.0,10037950470.0,-10037950470.0
Germany,Austria,7867863250.0,6408110659.0,1459752591.0
Germany,Belgium,7925496919.0,0.0,7925496919.0
Germany,Czechia,2757474959.0,56517074410.145,-53759599451.145
Germany,Denmark,364994189.0,344028947.0,20965242.0
Germany,France,207554603.0,353558306.0,-146003703.0
Germany,Luxemburg,0.0,0.0,0.0
Germany,Netherlands,13541345440.4,17660472977.9,-4119127537.500002
Germany,Norway,17372068559.8,0.0,17372068559.8
