fromCountryLabel,toCountryLabel,entryValue,exitValue,totalFlow
Albania,Italy,8581583799.0,8580006699.0,1577100.0
Austria,Germany,1201601375.0,2753428672.0,-1551827297.0
Austria,Hungary,764600886.0,764601112.0,-226.0
Austria,Italy,2323480596.0,2323797420.0,-316824.0
Austria,Slovakia,0.0,18460459968.0,-18460459968.0
Austria,Slovenia,314747096.0,314602065.0,145031.0
Belarus,Lithuania,887249220.0,0.0,887249220.0
Belgium,France,7065245646.0,7065245641.0,5.0
Belgium,Germany,11775918291.8,8533247381.0,3242670910.799999
Belgium,Netherlands,13208472168.5,12093019196.7,1115452971.7999992
Belgium,Norway,8518420583.0,0.0,8518420583.0
Belgium,United Kingdom,2534228543.0,2534427343.0,-198800.0
Bulgaria,Greece,1204172474.0,3362563568.75,-2158391094.75
Bulgaria,North Macedonia,0.0,283648063.0,-283648063.0
Bulgaria,Romania,3431830217.003,3431946850.0,-116632.99700021744
Bulgaria,Serbia,0.0,8480469792.0,-8480469792.0
Bulgaria,Turkey,718791196.0,0.0,718791196.0
Croatia,Hungary,932565000.0,932705968.0,-140968.0
Croatia,Slovenia,172050287.0,172051391.0,-1104.0
Czechia,Germany,5019743414.0,12669736780.64,-7649993366.639999
Czechia,Poland,88341510.0,88243468.0,98042.0
Czechia,Slovakia,980465177.0,980465177.0,0.0
Denmark,Germany,233226965.0,233288127.0,-61162.0
Denmark,Poland,6499107069.0,6498758691.0,348378.0
Estonia,Finland,1029558816.8989999,1031343333.05,-1784516.151000023
Estonia,Latvia,0.0,0.0,0.0
Estonia,Russia,0.0,0.0,0.0
Finland,Estonia,1029558816.8989999,1031343333.05,-1784516.151000023
France,Belgium,7065245646.0,7065245641.0,5.0
France,Germany,484032000.0,393197122.0,90834878.0
France,Spain,1754698998.0,1768707451.0,-14008453.0
France,Switzerland,60688610.0,3627956694.0,-3567268084.0
Germany,Austria,1168766295.0,1798315581.0,-629549286.0
Germany,Belgium,3242670910.0,0.0,3242670910.0
Germany,Czechia,12067894806.0,26767850428.64,-14699955622.64
Germany,Denmark,233226965.0,233288127.0,-61162.0
Germany,France,484032000.0,786394244.0,-302362244.0
Germany,Luxemburg,1393800.0,3078612.0,-1684812.0
Germany,Netherlands,10517188656.8,15963761345.3,-5446572688.5
Germany,Norway,13378518422.12,0.0,13378518422.12
Germany,Poland,1102625872.0,1101534886.619,1090985.381000042
Germany,Russia,0.0,0.0,0.0
Germany,Switzerland,1392745515.0,3208113689.91,-1815368174.9099998
Greece,Bulgaria,1204172474.0,3362563568.75,-2158391094.75
Greece,Turkey,10176881531.0,0.0,10176881531.0
Hungary,Austria,764600886.0,764601112.0,-226.0
Hungary,Croatia,932565000.0,932705968.0,-140968.0
Hungary,Romania,2073639296.97238,2073595602.3,43694.67237997055
Hungary,Serbia,7060924589.0,0.0,7060924589.0
Hungary,Slovakia,664779000.0,664771000.0,8000.0
Hungary,Ukraine,2088312298.83,2081920000.0,6392298.829999924
Ireland,United Kingdom,12373055.0,3617974955.0,-3605601900.0
Italy,Albania,8581583799.0,8580006699.0,1577100.0
Italy,Austria,2323480596.0,2323797420.0,-316824.0
Italy,San Marino,0.0,17124404.0,-17124404.0
Italy,Slovenia,297453683.0,297802727.0,-349044.0
Italy,Switzerland,3358595954.0,782578975.0,2576016979.0
Latvia,Estonia,0.0,0.0,0.0
Latvia,Lithuania,2056072897.0,2058249432.0,-2176535.0
Latvia,Russia,0.0,0.0,0.0
Libya,Italy,1891598584.0,0.0,1891598584.0
Lithuania,Latvia,2056072897.0,2058249432.0,-2176535.0
Lithuania,Poland,587696658.0,587696658.0,0.0
Lithuania,Russia,0.0,899413927.0,-899413927.0
Luxemburg,Germany,1393800.0,3078612.0,-1684812.0
Moldavia,Romania,0.0,142916423.642,-142916423.642
Moldavia,Ukraine,2067013.56,1461339831.03,-1459272817.47
Netherlands,Belgium,13208472168.5,12093019196.7,1115452971.7999992
Netherlands,Germany,24671454319.5,36475405129.7,-11803950810.199997
Netherlands,United Kingdom,1536071773.3,1538597321.0,-2525547.7000000477
North Macedonia,Bulgaria,0.0,283648063.0,-283648063.0
Norway,Belgium,8518420583.0,0.0,8518420583.0
