fromCountryLabel,toCountryLabel,entryValue,exitValue,totalFlow
Albania,Italy,8772323608.0,8773889350.0,-1565742.0
Austria,Germany,5780947812.0,9851882858.0,-4070935046.0
Austria,Hungary,2666627267.0,2713613612.0,-46986345.0
Austria,Italy,3936811761.0,3945967020.0,-9155259.0
Austria,Slovakia,0.0,29219645180.0,-29219645180.0
Austria,Slovenia,606361141.0,606166048.0,195093.0
Belarus,Lithuania,1558128724.0,0.0,1558128724.0
Belgium,France,6676906885.0,6676906898.0,-13.0
Belgium,Germany,31595113717.2,23285036425.0,8310077292.200001
Belgium,Luxemburg,562746065.0,0.0,562746065.0
Belgium,Netherlands,28306080245.6,23089690055.1,5216390190.5
Belgium,Norway,13896541711.0,0.0,13896541711.0
Belgium,United Kingdom,17320235842.0,17322515188.0,-2279346.0
Bulgaria,Greece,1267014543.0,1942524328.0,-675509785.0
Bulgaria,North Macedonia,0.0,373342217.0,-373342217.0
Bulgaria,Romania,2574438617.0950003,2574520143.0,-81525.90499973297
Bulgaria,Serbia,0.0,6223153890.0,-6223153890.0
Bulgaria,Turkey,189050581.0,0.0,189050581.0
Croatia,Hungary,1080146000.0,1080145968.0,32.0
Croatia,Slovenia,258562784.0,258560147.0,2637.0
Czechia,Germany,7128670341.0,21147616924.0,-14018946583.0
Czechia,Poland,291675686.0,291356012.0,319674.0
Czechia,Slovakia,321743637.0,321743637.0,0.0
Denmark,Germany,202127943.0,109100051.0,93027892.0
Denmark,Poland,4928452372.0,5041475609.0,-113023237.0
Estonia,Finland,836173171.03,824543834.543,11629336.486999989
Estonia,Latvia,0.0,0.0,0.0
Estonia,Russia,0.0,0.0,0.0
Finland,Estonia,836173171.03,824543834.543,11629336.486999989
France,Belgium,6676906885.0,6676906898.0,-13.0
France,Germany,91616000.0,95235702.0,-3619702.0
France,Spain,6323226266.0,6428153936.0,-104927670.0
France,Switzerland,0.0,9642377436.0,-9642377436.0
Germany,Austria,8956727450.0,8587748848.0,368978602.0
Germany,Belgium,8339847137.0,0.0,8339847137.0
Germany,Czechia,15170275241.0,45403007516.0,-30232732275.0
Germany,Denmark,202127943.0,109100051.0,93027892.0
Germany,France,91616000.0,190471404.0,-98855404.0
Germany,Luxemburg,0.0,0.0,0.0
Germany,Netherlands,19976439192.7,26734812568.3,-6758373375.599998
Germany,Norway,18287992510.3,0.0,18287992510.3
Germany,Poland,1166818091.0,1166833302.315,-15211.31500005722
Germany,Russia,0.0,0.0,0.0
Germany,Switzerland,624250018.0,26432514263.226,-25808264245.226
Greece,Bulgaria,1267014543.0,1942524328.0,-675509785.0
Greece,Turkey,10487213274.0,0.0,10487213274.0
Hungary,Austria,2666627267.0,2713613612.0,-46986345.0
Hungary,Croatia,1080146000.0,1080145968.0,32.0
Hungary,Romania,699978000.0,699956927.148,21072.851999998093
Hungary,Serbia,3861574000.0,138117000.0,3723457000.0
Hungary,Slovakia,209074000.0,209073000.0,1000.0
Hungary,Ukraine,209535195.15,195132000.0,14403195.150000006
Ireland,United Kingdom,10866945.0,4765490617.0,-4754623672.0
Italy,Albania,8772323608.0,8773889350.0,-1565742.0
Italy,Austria,3936811761.0,3945967020.0,-9155259.0
Italy,San Marino,0.0,38321075.0,-38321075.0
Italy,Slovenia,381720203.0,381933724.0,-213521.0
Italy,Switzerland,10608629962.0,189541018.0,10419088944.0
Latvia,Estonia,0.0,0.0,0.0
Latvia,Lithuania,828273384.0,828273385.0,-1.0
Latvia,Russia,0.0,0.0,0.0
Libya,Italy,2560333938.0,0.0,2560333938.0
Lithuania,Latvia,828273384.0,828273385.0,-1.0
Lithuania,Poland,468633654.0,468633654.0,0.0
Lithuania,Russia,0.0,1587561285.0,-1587561285.0
Luxemburg,Belgium,562746065.0,0.0,562746065.0
Luxemburg,Germany,0.0,0.0,0.0
Moldavia,Romania,0.0,13928171.633,-13928171.633
Moldavia,Ukraine,136694014.52,557219406.56,-420525392.03999996
Netherlands,Belgium,28306080245.6,23089690055.1,5216390190.5
Netherlands,Germany,42134125331.09,58426758738.1,-16292633407.010002
Netherlands,United Kingdom,4654935226.1,4655066979.0,-131752.89999961853
North Macedonia,Bulgaria,0.0,373342217.0,-373342217.0
Norway,Belgium,13896541711.0,0.0,13896541711.0
Norway,Denmark,6232086962.0,0.0,6232086962.0
Norway,France,15140996616.0,0.0,15140996616.0
Norway,Germany,18287992510.3,0.0,18287992510.3
Norway,United Kingdom,32091556324.0,0.0,32091556324.0
Poland,Czechia,291356012.0,291356012.0,0.0
Poland,Denmark,4928452372.0,5041475609.0,-113023237.0
Poland,Germany,1166818091.0,1166833302.315,-15211.31500005722
Poland,Lithuania,468633654.0,468633654.0,0.0
Poland,Slovakia,0.0,0.0,0.0
Poland,Ukraine,305959751.06,286871825.0,19087926.060000002
Portugal,Spain,1064765147.0,1038567258.0,26197889.0
Romania,Bulgaria,2574438617.0950003,2574520143.0,-81525.90499973297
Romania,Hungary,699978000.0,699956927.148,21072.851999998093
Romania,Moldavia,0.0,13928171.633,-13928171.633
Romania,Ukraine,0.0,0.0,0.0
Russia,Estonia,0.0,0.0,0.0
Russia,Germany,0.0,0.0,0.0
Russia,Latvia,0.0,0.0,0.0
Russia,Ukraine,12502565506.0,0.0,12502565506.0
Serbia,Bulgaria,0.0,6223153890.0,-6223153890.0
Serbia,Hungary,3861574000.0,0.0,3861574000.0
Slovakia,Austria,0.0,21914733885.0,-21914733885.0
Slovakia,Czechia,321743637.0,321743637.0,0.0
Slovakia,Hungary,209074000.0,209073000.0,1000.0
Slovakia,Poland,0.0,0.0,0.0
Slovakia,Ukraine,10865933123.0,10683490338.1,182442784.89999962
Slovenia,Austria,606361141.0,606166048.0,195093.0
Slovenia,Croatia,258562784.0,258560147.0,2637.0
Slovenia,Italy,381720203.0,381933724.0,-213521.0
Spain,France,6323226266.0,6428153936.0,-104927670.0
Spain,Morocco,59601.0,805951627.0,-805892026.0
Spain,Portugal,1064765147.0,1038567258.0,26197889.0
Switzerland,France,0.0,9642377436.0,-9642377436.0
Switzerland,Germany,267535722.0,10168671949.742,-9901136227.742
Switzerland,Italy,10608629962.0,102972234.0,10505657728.0
Turkey,Bulgaria,10979270953.0,0.0,10979270953.0
Turkey,Greece,10487213274.0,0.0,10487213274.0
Ukraine,Hungary,209535195.15,195132000.0,14403195.150000006
Ukraine,Moldavia,136694014.52,2227740138.78,-2091046124.2600002
Ukraine,Poland,305959751.06,286871825.0,19087926.060000002
Ukraine,Romania,0.0,0.0,0.0
Ukraine,Slovakia,10865933123.0,10683490338.1,182442784.89999962
