fromCountryLabel,toCountryLabel,entryValue,exitValue,totalFlow
Albania,Italy,3274689463.0,3561948411.0,-287258948.0
Austria,Germany,3562203482.0,820283919.0,2741919563.0
Austria,Hungary,20009155.0,20009167.0,-12.0
Austria,Italy,1228388802.0,1429593992.0,-201205190.0
Austria,Slovakia,0.0,13311734276.0,-13311734276.0
Austria,Slovenia,345075789.0,319743462.0,25332327.0
Belarus,Lithuania,1148638323.0,0.0,1148638323.0
Belgium,France,3392131789.0,3392131790.0,-1.0
Belgium,Germany,10219486095.4,6374886004.0,3844600091.3999996
Belgium,Netherlands,3456675856.8,4095707024.2,-639031167.3999996
Belgium,Norway,5057123316.0,0.0,5057123316.0
Belgium,United Kingdom,1153812212.0,1063553170.0,90259042.0
Bulgaria,Greece,502888869.0,1265195782.0,-762306913.0
Bulgaria,North Macedonia,0.0,143750104.0,-143750104.0
Bulgaria,Romania,570142299.21,570158508.0,-16208.789999961853
Bulgaria,Serbia,0.0,3365671027.0,-3365671027.0
Bulgaria,Turkey,286351884.0,0.0,286351884.0
Croatia,Hungary,253018776.0,229750030.0,23268746.0
Croatia,Slovenia,30734290.0,26575259.0,4159031.0
Czechia,Germany,2270329586.0,1724260190.0,546069396.0
Czechia,Poland,285627234.0,285408007.0,219227.0
Czechia,Slovakia,1794437819.0,1794365163.0,72656.0
Denmark,Germany,174296035.0,172185119.0,2110916.0
Denmark,Poland,2503925144.0,2504866654.0,-941510.0
Estonia,Finland,0.0,0.0,0.0
Estonia,Latvia,0.0,0.0,0.0
Estonia,Russia,0.0,0.0,0.0
Finland,Estonia,0.0,0.0,0.0
France,Belgium,3392131789.0,3392131790.0,-1.0
France,Germany,112000.0,116326.0,-4326.0
France,Spain,329979314.0,349675931.0,-19696617.0
France,Switzerland,0.0,5506716250.0,-5506716250.0
Germany,Austria,1276641724.0,1641739595.0,-365097871.0
Germany,Belgium,3172170077.0,0.0,3172170077.0
Germany,Czechia,3988913987.0,3167171032.0,821742955.0
Germany,Denmark,174296035.0,172185119.0,2110916.0
Germany,France,112000.0,232652.0,-120652.0
Germany,Luxemburg,0.0,0.0,0.0
Germany,Netherlands,7212751804.0,11966999048.6,-4754247244.6
Germany,Norway,6875113972.1,0.0,6875113972.1
Germany,Poland,176881615.0,176910973.868,-29358.868000000715
Germany,Russia,0.0,0.0,0.0
Germany,Switzerland,4710273512.0,4696827272.408,13446239.592000008
Greece,Bulgaria,502888869.0,1265195782.0,-762306913.0
Greece,Turkey,4284589348.0,0.0,4284589348.0
Hungary,Austria,20009155.0,20009167.0,-12.0
Hungary,Croatia,253018776.0,229750030.0,23268746.0
Hungary,Romania,102952112.78875999,128150800.25787,-25198687.469110012
Hungary,Serbia,2435071000.0,147188000.0,2287883000.0
Hungary,Slovakia,502398000.0,502398000.0,0.0
Hungary,Ukraine,28781635.23,28257898.88,523736.3500000015
Ireland,United Kingdom,48976419446.0,2333354504.0,46643064942.0
Italy,Albania,3274689463.0,3561948411.0,-287258948.0
Italy,Austria,1228388802.0,1429593992.0,-201205190.0
Italy,San Marino,0.0,23994217.0,-23994217.0
Italy,Slovenia,90756996.0,83738537.0,7018459.0
Italy,Switzerland,2549054932.0,67767749.0,2481287183.0
Latvia,Estonia,0.0,0.0,0.0
Latvia,Lithuania,314030359.0,314030359.0,0.0
Latvia,Russia,0.0,0.0,0.0
Libya,Italy,733627650.0,0.0,733627650.0
Lithuania,Latvia,314030359.0,314030359.0,0.0
Lithuania,Poland,26666315.0,26666315.0,0.0
Lithuania,Russia,0.0,1170004677.0,-1170004677.0
Luxemburg,Germany,0.0,0.0,0.0
Moldavia,Romania,0.0,0.0,0.0
Moldavia,Ukraine,120020266.14,172312048.39,-52291782.249999985
Netherlands,Belgium,3456675856.8,4095707024.2,-639031167.3999996
Netherlands,Germany,15625797005.687,24810332569.6,-9184535563.912998
Netherlands,United Kingdom,772.4,5815205.7,-5814433.3
North Macedonia,Bulgaria,0.0,143750104.0,-143750104.0
Norway,Belgium,5057123316.0,0.0,5057123316.0
Norway,Denmark,3517276542.0,0.0,3517276542.0
Norway,France,4085261665.0,0.0,4085261665.0
Norway,Germany,6875113972.1,0.0,6875113972.1
Norway,United Kingdom,18890824014.0,0.0,18890824014.0
Poland,Czechia,285408007.0,285408007.0,0.0
Poland,Denmark,2503925144.0,2504866654.0,-941510.0
Poland,Germany,176881615.0,176910973.868,-29358.868000000715
Poland,Lithuania,26666315.0,26666315.0,0.0
Poland,Slovakia,108989342.0,108989342.0,0.0
Poland,Ukraine,1626498747.0,1489437622.1,137061124.9000001
Portugal,Spain,361428205.0,358339567.0,3088638.0
Romania,Bulgaria,570142299.21,570158508.0,-16208.789999961853
Romania,Hungary,102952112.78875999,128150800.25787,-25198687.469110012
Romania,Moldavia,0.0,0.0,0.0
Romania,Ukraine,0.0,0.0,0.0
Russia,Estonia,0.0,0.0,0.0
Russia,Germany,0.0,0.0,0.0
Russia,Latvia,0.0,0.0,0.0
Russia,Ukraine,4965142030.9,0.0,4965142030.9
Serbia,Bulgaria,0.0,3365671027.0,-3365671027.0
Serbia,Hungary,2435071000.0,0.0,2435071000.0
Slovakia,Austria,0.0,9983800707.0,-9983800707.0
Slovakia,Czechia,1794437819.0,1794365163.0,72656.0
Slovakia,Hungary,502398000.0,502398000.0,0.0
Slovakia,Poland,108989342.0,108989342.0,0.0
Slovakia,Ukraine,5849041721.0,4863785343.5199995,985256377.4800005
Slovenia,Austria,345075789.0,319743462.0,25332327.0
Slovenia,Croatia,30734290.0,26575259.0,4159031.0
Slovenia,Italy,90756996.0,83738537.0,7018459.0
Spain,France,329979314.0,349675931.0,-19696617.0
Spain,Morocco,0.0,272597728.0,-272597728.0
Spain,Portugal,361428205.0,358339567.0,3088638.0
Switzerland,France,0.0,5506716250.0,-5506716250.0
Switzerland,Germany,2018688648.0,1812129390.136,206559257.86400008
Switzerland,Italy,2549054932.0,0.0,2549054932.0
Turkey,Bulgaria,5406621729.0,0.0,5406621729.0
Turkey,Greece,4284589348.0,0.0,4284589348.0
Ukraine,Hungary,28781635.23,28257898.88,523736.3500000015
Ukraine,Moldavia,120020266.14,1345486208.07,-1225465941.9299998
Ukraine,Poland,1626498747.0,1489437622.1,137061124.9000001
Ukraine,Romania,0.0,0.0,0.0
Ukraine,Slovakia,5849041721.0,4863785343.5199995,985256377.4800005
