fromCountryLabel,toCountryLabel,entryValue,exitValue,totalFlow
Albania,Italy,2987379143.0,3267508564.0,-280129421.0
Austria,Germany,1425157615.0,3865520424.0,-2440362809.0
Austria,Hungary,1407295429.0,1314587489.0,92707940.0
Austria,Italy,810113787.0,787597146.0,22516641.0
Austria,Slovakia,0.0,11676270428.0,-11676270428.0
Austria,Slovenia,153416142.0,136700677.0,16715465.0
Belarus,Lithuania,454762698.0,0.0,454762698.0
Belgium,France,1948027814.0,1948027815.0,-1.0
Belgium,Germany,8654041115.8,4860515127.0,3793525988.799999
Belgium,Netherlands,7033109793.9,4972871013.1,2060238780.7999992
Belgium,Norway,4304813191.0,0.0,4304813191.0
Belgium,United Kingdom,2923192674.0,2923197600.0,-4926.0
Bulgaria,Greece,681426817.0,523304964.6,158121852.39999998
Bulgaria,North Macedonia,0.0,56210579.0,-56210579.0
Bulgaria,Romania,288979530.59000003,319596954.0,-30617423.409999967
Bulgaria,Serbia,0.0,803039099.0,-803039099.0
Bulgaria,Turkey,0.0,0.0,0.0
Croatia,Hungary,539199000.0,491173992.0,48025008.0
Croatia,Slovenia,87646650.0,94737019.0,-7090369.0
Czechia,Germany,1932494855.0,11857500705.0,-9925005850.0
Czechia,Poland,11796753.0,11753689.0,43064.0
Czechia,Slovakia,45614555.0,65044600.0,-19430045.0
Denmark,Germany,68668630.0,47841449.0,20827181.0
Denmark,Poland,2387138719.0,2419290843.0,-32152124.0
Estonia,Finland,273255484.998,303530966.0,-30275481.001999974
Estonia,Latvia,0.0,133693022.0,-133693022.0
Estonia,Russia,0.0,0.0,0.0
Finland,Estonia,273255484.998,303530966.0,-30275481.001999974
France,Belgium,1948027814.0,1948027815.0,-1.0
France,Germany,61280000.0,61276141.0,3859.0
France,Spain,1118658917.0,999619993.0,119038924.0
France,Switzerland,0.0,3046283284.0,-3046283284.0
Germany,Austria,2643109988.0,2512742264.0,130367724.0
Germany,Belgium,3272893051.0,0.0,3272893051.0
Germany,Czechia,1602532701.0,25052484333.0,-23449951632.0
Germany,Denmark,68668630.0,47841449.0,20827181.0
Germany,France,61280000.0,122552282.0,-61272282.0
Germany,Luxemburg,0.0,0.0,0.0
Germany,Netherlands,5707389876.7,7799916446.7,-2092526570.0
Germany,Norway,7308478522.3,0.0,7308478522.3
Germany,Poland,597171009.0,596660335.1,510673.89999997616
Germany,Russia,0.0,0.0,0.0
Germany,Switzerland,6854617.0,2477733287.894,-2470878670.894
Greece,Bulgaria,681426817.0,523304964.6,158121852.39999998
Greece,Turkey,3972481974.0,0.0,3972481974.0
Hungary,Austria,1407295429.0,1314587489.0,92707940.0
Hungary,Croatia,539199000.0,491173992.0,48025008.0
Hungary,Romania,655100000.0,594034043.3,61065956.70000005
Hungary,Serbia,531216000.0,0.0,531216000.0
Hungary,Slovakia,53891000.0,40728000.0,13163000.0
Hungary,Ukraine,38136456.37,35515000.0,2621456.3699999973
