fromCountryLabel,toCountryLabel,entryValue,exitValue,totalFlow
Albania,Italy,3303082478.0,3572865536.0,-269783058.0
Austria,Germany,475380600.0,2320760517.0,-1845379917.0
Austria,Hungary,81189105.0,81186666.0,2439.0
Austria,Italy,389475853.0,441954884.0,-52479031.0
Austria,Slovakia,0.0,11194442052.0,-11194442052.0
Austria,Slovenia,71549178.0,55352627.0,16196551.0
Belarus,Lithuania,845209218.0,0.0,845209218.0
Belgium,France,1698471130.0,1698471133.0,-3.0
Belgium,Germany,6921997766.8,4303329250.0,2618668516.8
Belgium,Netherlands,4924021853.5,4341878718.0,582143135.5
Belgium,Norway,5081341060.0,0.0,5081341060.0
Belgium,United Kingdom,2255226320.0,2333302606.0,-78076286.0
Bulgaria,Greece,496778214.0,1432673607.0,-935895393.0
Bulgaria,North Macedonia,0.0,84637037.0,-84637037.0
Bulgaria,Romania,930740235.1389999,1068597697.0,-137857461.86100006
Bulgaria,Serbia,0.0,3172575256.0,-3172575256.0
Bulgaria,Turkey,549095463.0,0.0,549095463.0
Croatia,Hungary,344690682.0,321672984.0,23017698.0
Croatia,Slovenia,40718355.0,36903800.0,3814555.0
Czechia,Germany,4061560293.0,4212064698.307,-150504405.30700016
Czechia,Poland,20454285.0,20401819.0,52466.0
Czechia,Slovakia,133760142.0,150760442.0,-17000300.0
Denmark,Germany,29310016.0,29297950.0,12066.0
Denmark,Poland,1724631563.0,1724867140.0,-235577.0
Estonia,Finland,264088990.37,266510603.0,-2421612.629999995
Estonia,Latvia,0.0,0.0,0.0
Estonia,Russia,0.0,0.0,0.0
Finland,Estonia,264088990.37,266510603.0,-2421612.629999995
France,Belgium,1698471130.0,1698471133.0,-3.0
France,Germany,1088000.0,1091493.0,-3493.0
France,Spain,638500718.0,512615916.0,125884802.0
France,Switzerland,122058234.0,3041748074.0,-2919689840.0
Germany,Austria,672102114.0,1564597005.0,-892494891.0
Germany,Belgium,2220813652.0,0.0,2220813652.0
Germany,Czechia,7387810673.0,7844234312.307,-456423639.30700016
Germany,Denmark,29310016.0,29297950.0,12066.0
Germany,France,1088000.0,2182986.0,-1094986.0
Germany,Luxemburg,1605800.0,1607412.0,-1612.0
Germany,Netherlands,3587245253.2,6688578104.4,-3101332851.2
Germany,Norway,6629961566.8,0.0,6629961566.8
Germany,Poland,265614471.0,265606045.613,8425.386999994516
Germany,Russia,0.0,0.0,0.0
Germany,Switzerland,690549986.0,6168912708.744,-5478362722.744
Greece,Bulgaria,496778214.0,1432673607.0,-935895393.0
Greece,Turkey,4314050430.0,0.0,4314050430.0
Hungary,Austria,81189105.0,81186666.0,2439.0
Hungary,Croatia,344690682.0,321672984.0,23017698.0
Hungary,Romania,585188308.2467229,514942573.37,70245734.87672293
Hungary,Serbia,2650759512.0,0.0,2650759512.0
Hungary,Slovakia,448112000.0,448112000.0,0.0
Hungary,Ukraine,862020415.8000001,871206000.0,-9185584.199999928
