fromCountryLabel,toCountryLabel,entryValue,exitValue,totalFlow
Albania,Italy,2926359877.0,3174404845.0,-248044968.0
Austria,Germany,2866046582.0,4489507283.0,-1623460701.0
Austria,Hungary,175339616.0,175339721.0,-105.0
Austria,Italy,1100144834.0,1345923896.0,-245779062.0
Austria,Slovakia,0.0,10407001500.0,-10407001500.0
Austria,Slovenia,252449032.0,252865192.0,-416160.0
Belarus,Lithuania,882386082.0,0.0,882386082.0
Belgium,France,2841076193.0,2624047909.0,217028284.0
Belgium,Germany,13403445845.5,9771380681.0,3632065164.5
Belgium,Luxemburg,242957830.0,0.0,242957830.0
Belgium,Netherlands,11019830414.4,6350346364.7,4669484049.7
Belgium,Norway,5726169629.0,0.0,5726169629.0
Belgium,United Kingdom,5737005121.0,5737242173.0,-237052.0
Bulgaria,Greece,740887593.0,504378038.13,236509554.87
Bulgaria,North Macedonia,0.0,132190476.0,-132190476.0
Bulgaria,Romania,110558302.239,110561218.987,-2916.748000010848
Bulgaria,Serbia,0.0,2353919443.0,-2353919443.0
Bulgaria,Turkey,0.0,0.0,0.0
Croatia,Hungary,205902000.0,191258000.0,14644000.0
Croatia,Slovenia,54521836.0,55230067.0,-708231.0
Czechia,Germany,4124585960.0,9728660732.81,-5604074772.809999
Czechia,Poland,8319423.0,8156095.0,163328.0
Czechia,Slovakia,386223368.0,386223368.0,0.0
Denmark,Germany,196982156.0,219955273.0,-22973117.0
Denmark,Poland,1955683125.0,2006956994.0,-51273869.0
Estonia,Finland,376600725.0,375732155.73,868569.2699999809
Estonia,Latvia,0.0,0.0,0.0
Estonia,Russia,0.0,0.0,0.0
Finland,Estonia,376600725.0,375732155.73,868569.2699999809
France,Belgium,2841076193.0,2624047909.0,217028284.0
France,Germany,1025776000.0,1025690874.0,85126.0
France,Spain,713718973.0,748122354.0,-34403381.0
France,Switzerland,0.0,5527660948.0,-5527660948.0
Germany,Austria,3547446768.0,4352045760.0,-804598992.0
Germany,Belgium,3624142095.0,0.0,3624142095.0
Germany,Czechia,5531693168.0,19710491922.43,-14178798754.43
Germany,Denmark,196982156.0,219955273.0,-22973117.0
Germany,France,1025776000.0,2051381748.0,-1025605748.0
Germany,Luxemburg,0.0,0.0,0.0
Germany,Netherlands,9201758657.505,12782019307.2,-3580260649.6950016
Germany,Norway,7463648756.4,0.0,7463648756.4
Germany,Poland,685059767.0,685091895.561,-32128.56099998951
Germany,Russia,0.0,0.0,0.0
Germany,Switzerland,308188475.0,11537414593.1,-11229226118.1
Greece,Bulgaria,740887593.0,504378038.13,236509554.87
Greece,Turkey,4272067556.0,0.0,4272067556.0
Hungary,Austria,175339616.0,175339721.0,-105.0
Hungary,Croatia,205902000.0,191258000.0,14644000.0
Hungary,Romania,240619906.16685,210366526.76,30253379.40685001
Hungary,Serbia,1257711000.0,114250000.0,1143461000.0
Hungary,Slovakia,610396000.0,610396000.0,0.0
Hungary,Ukraine,386343136.06,413793000.0,-27449863.939999998
Ireland,United Kingdom,7608890.0,1647589490.0,-1639980600.0
Italy,Albania,2926359877.0,3174404845.0,-248044968.0
Italy,Austria,1100144834.0,1345923896.0,-245779062.0
Italy,San Marino,0.0,15064016.0,-15064016.0
Italy,Slovenia,168177840.0,156279373.0,11898467.0
Italy,Switzerland,5301480550.0,54981067.0,5246499483.0
Latvia,Estonia,0.0,0.0,0.0
Latvia,Lithuania,738937442.0,807111187.0,-68173745.0
Latvia,Russia,0.0,0.0,0.0
Libya,Italy,749364927.0,0.0,749364927.0
Lithuania,Latvia,738937442.0,807111187.0,-68173745.0
Lithuania,Poland,135613214.0,135613214.0,0.0
