fromCountryLabel,toCountryLabel,entryValue,exitValue,totalFlow
Albania,Italy,3545915840.0,3861630669.0,-315714829.0
Austria,Germany,483708134.0,792460285.0,-308752151.0
Austria,Hungary,213566027.0,201579167.0,11986860.0
Austria,Italy,836237056.0,728073232.0,108163824.0
Austria,Slovakia,0.0,11058674976.0,-11058674976.0
Austria,Slovenia,189761266.0,170789567.0,18971699.0
Belarus,Lithuania,917684808.0,0.0,917684808.0
Belgium,France,3473714932.0,3473714928.0,4.0
Belgium,Germany,10319885692.0,6673843356.0,3646042336.0
Belgium,Netherlands,9110079752.2,6372618601.1,2737461151.1000004
Belgium,Norway,5032862092.0,0.0,5032862092.0
Belgium,United Kingdom,2266017024.0,2266058271.0,-41247.0
Bulgaria,Greece,502983433.0,1097092105.0,-594108672.0
Bulgaria,North Macedonia,0.0,126649943.0,-126649943.0
Bulgaria,Romania,781312577.712,864599198.0,-83286620.28799999
Bulgaria,Serbia,0.0,3490059082.0,-3490059082.0
Bulgaria,Turkey,598801811.0,0.0,598801811.0
Croatia,Hungary,237218000.0,226067952.0,11150048.0
Croatia,Slovenia,18179221.0,20955614.0,-2776393.0
Czechia,Germany,4227690458.0,4087994352.0,139696106.0
Czechia,Poland,104192529.0,104085352.0,107177.0
Czechia,Slovakia,743386495.0,743388988.0,-2493.0
Denmark,Germany,0.0,0.0,0.0
Denmark,Poland,2843302645.0,2809453815.0,33848830.0
Estonia,Finland,0.0,0.0,0.0
Estonia,Latvia,0.0,0.0,0.0
Estonia,Russia,0.0,0.0,0.0
Finland,Estonia,0.0,0.0,0.0
France,Belgium,3473714932.0,3473714928.0,4.0
France,Germany,1032208000.0,1035942673.0,-3734673.0
France,Spain,1149031543.0,749733754.0,399297789.0
France,Switzerland,0.0,5312042686.0,-5312042686.0
Germany,Austria,483706514.0,1178071888.0,-694365374.0
Germany,Belgium,2923964369.0,0.0,2923964369.0
Germany,Czechia,7324405402.0,6908463306.0,415942096.0
Germany,Denmark,0.0,0.0,0.0
Germany,France,1032208000.0,2071885346.0,-1039677346.0
Germany,Luxemburg,0.0,0.0,0.0
Germany,Netherlands,5203866754.8,9498779254.3,-4294912499.499999
Germany,Norway,6669189514.8,0.0,6669189514.8
Germany,Poland,195351271.0,195356070.81800002,-4799.818000018597
Germany,Russia,0.0,0.0,0.0
Germany,Switzerland,3118761680.0,2151477348.262,967284331.7379999
Greece,Bulgaria,502983433.0,1097092105.0,-594108672.0
Greece,Turkey,4606168389.0,0.0,4606168389.0
Hungary,Austria,213566027.0,201579167.0,11986860.0
Hungary,Croatia,237218000.0,226067952.0,11150048.0
Hungary,Romania,658994547.647902,610205111.74,48789435.907902
Hungary,Serbia,2392228000.0,48733000.0,2343495000.0
Hungary,Slovakia,488291000.0,488291000.0,0.0
Hungary,Ukraine,378831508.22,360709000.0,18122508.22000003
Ireland,United Kingdom,6767776.0,1866547801.0,-1859780025.0
Italy,Albania,3545915840.0,3861630669.0,-315714829.0
Italy,Austria,836237056.0,728073232.0,108163824.0
Italy,San Marino,0.0,9980107.0,-9980107.0
Italy,Slovenia,135023365.0,122160492.0,12862873.0
Italy,Switzerland,3344962142.0,100498100.0,3244464042.0
Latvia,Estonia,0.0,0.0,0.0
Latvia,Lithuania,317629300.0,332679087.0,-15049787.0
Latvia,Russia,0.0,0.0,0.0
Libya,Italy,913356059.0,0.0,913356059.0
Lithuania,Latvia,317629300.0,332679087.0,-15049787.0
Lithuania,Poland,104703160.0,104703160.0,0.0
Lithuania,Russia,0.0,916464818.0,-916464818.0
Luxemburg,Germany,0.0,0.0,0.0
Moldavia,Romania,0.0,16073207.9824,-16073207.9824
Moldavia,Ukraine,27682785.97,191904497.47,-164221711.5
Netherlands,Belgium,9110079752.2,6372618601.1,2737461151.1000004
Netherlands,Germany,11303191061.667,20970936482.3,-9667745420.633
Netherlands,United Kingdom,826.0,935.0,-109.0
North Macedonia,Bulgaria,0.0,126649943.0,-126649943.0
Norway,Belgium,5032862092.0,0.0,5032862092.0
Norway,Denmark,3507606070.0,0.0,3507606070.0
Norway,France,4920956947.0,0.0,4920956947.0
Norway,Germany,6669189514.8,0.0,6669189514.8
Norway,United Kingdom,14661980984.0,0.0,14661980984.0
Poland,Czechia,104085352.0,104085352.0,0.0
Poland,Denmark,2843302645.0,2809453815.0,33848830.0
Poland,Germany,195351271.0,195356070.81800002,-4799.818000018597
Poland,Lithuania,104703160.0,104703160.0,0.0
Poland,Slovakia,0.0,0.0,0.0
Poland,Ukraine,190345208.3,168140221.46,22204986.840000004
Portugal,Spain,418078457.0,426137311.0,-8058854.0
Romania,Bulgaria,781312577.712,864599198.0,-83286620.28799999
Romania,Hungary,658994547.647902,610205111.74,48789435.907902
Romania,Moldavia,0.0,16073207.9824,-16073207.9824
Romania,Ukraine,0.0,0.0,0.0
Russia,Estonia,0.0,0.0,0.0
Russia,Germany,0.0,0.0,0.0
Russia,Latvia,0.0,0.0,0.0
Russia,Ukraine,4881841303.2,0.0,4881841303.2
Serbia,Bulgaria,0.0,3490059082.0,-3490059082.0
Serbia,Hungary,2392228000.0,0.0,2392228000.0
Slovakia,Austria,0.0,8294006232.0,-8294006232.0
Slovakia,Czechia,743386495.0,743388988.0,-2493.0
Slovakia,Hungary,488291000.0,488291000.0,0.0
Slovakia,Poland,0.0,0.0,0.0
Slovakia,Ukraine,4527937993.0,4139933699.3,388004293.6999998
Slovenia,Austria,189761266.0,170789567.0,18971699.0
Slovenia,Croatia,18179221.0,20955614.0,-2776393.0
Slovenia,Italy,135023365.0,122160492.0,12862873.0
Spain,France,1149031543.0,749733754.0,399297789.0
Spain,Morocco,287177.0,189449630.0,-189162453.0
Spain,Portugal,418078457.0,426137311.0,-8058854.0
Switzerland,France,0.0,5312042686.0,-5312042686.0
Switzerland,Germany,1314121240.0,827522562.754,486598677.24600005
Switzerland,Italy,3344962142.0,51361760.0,3293600382.0
Turkey,Bulgaria,5497721221.0,0.0,5497721221.0
Turkey,Greece,4606168389.0,0.0,4606168389.0
Ukraine,Hungary,378831508.22,360709000.0,18122508.22000003
