countryA,countryB,entryFlow,exitFlow
Albania,Italy,3386318805.0,3699064006.0
Austria,Austria,0.0,196302732.0
Austria,Germany,3134981353.0,3808612932.0
Austria,Hungary,1034254873.0,949816388.0
Austria,Italy,1395694343.0,1737562368.0
Austria,Slovakia,0.0,11805170672.0
Austria,Slovenia,291452838.0,259606091.0
Belgium,Belgium,10072492588.0,10826955408.0
Belgium,France,1825986756.0,1825986765.0
Belgium,Germany,3442580767.0,8763805582.0
Belgium,Luxemburg,223661741.0,0.0
Belgium,Netherlands,11006458568.6,8854370245.4
Belgium,Norway,5248727817.0,0.0
Belgium,United Kingdom,0.0,7044240368.0
Bulgaria,Bulgaria,906257894.0,1977809891.0
Bulgaria,Greece,514655582.0,781838689.0
Bulgaria,North Macedonia,0.0,164608677.0
Bulgaria,Romania,1021272474.577,1021305338.0
Bulgaria,Serbia,0.0,2218554744.0
Bulgaria,Turkey,4197422673.0,0.0
Croatia,Croatia,1302109265.0,887803831.0
Croatia,Hungary,428904000.0,399470968.0
Croatia,Slovenia,115265903.0,126123927.0
Czechia,Czechia,1468496044.0,42079290.0
Czechia,Germany,5426947156.0,7317999471.0
Czechia,Poland,197370946.0,197370946.0
Czechia,Slovakia,142112275.0,142112275.0
Denmark,Denmark,39959151.0,0.0
Denmark,Germany,91463240.0,46241913.0
Denmark,Norway,2608917697.0,0.0
Denmark,Poland,2187920656.0,2271108776.0
Estonia,Estonia,0.0,114886691.957
Estonia,Finland,256446467.06,264591980.543
Estonia,Latvia,0.0,0.0
Estonia,Russia,0.0,0.0
Finland,Estonia,256446467.06,264591980.543
Finland,Finland,550549771.57,0.0
France,Belgium,1825986756.0,1825986765.0
France,France,9326318958.0,21004596063.0
France,Germany,0.0,0.0
France,Norway,5716787032.0,0.0
France,Spain,2606722084.0,2432587991.0
France,Switzerland,0.0,3802756762.0
Germany,Austria,2276955311.0,3537256153.0
Germany,Belgium,13010049072.9,0.0
Germany,Czechia,2598779336.0,15424588285.0
Germany,Denmark,91463240.0,46241913.0
Germany,France,0.0,0.0
Germany,Germany,0.0,4233945437.31
Germany,Luxemburg,0.0,0.0
Germany,Netherlands,14893106832.49,10949790789.6
Germany,Norway,7659954191.4,0.0
Germany,Poland,538490367.0,538510232.03
Germany,Russia,0.0,0.0
Germany,Switzerland,0.0,9770697463.52
Greece,Bulgaria,514655582.0,781838689.0
Greece,Greece,0.0,300172974.0
Greece,Turkey,4378992666.0,0.0
Hungary,Austria,1034254873.0,949816388.0
Hungary,Croatia,428904000.0,399470968.0
Hungary,Hungary,2091100029.0,4640971235.0
Hungary,Romania,329295000.0,296226152.25
Hungary,Serbia,1407558000.0,138117000.0
Hungary,Slovakia,122458000.0,122457000.0
Hungary,Ukraine,74436699.61,69320000.0
Ireland,United Kingdom,0.0,1661140937.0
Italy,Albania,3386318805.0,3699064006.0
Italy,Austria,1395694343.0,1737562368.0
Italy,Italy,8989957366.0,24355786898.0
Italy,Libya,1040821203.0,0.0
Italy,San Marino,0.0,16375951.0
Italy,Slovenia,175577257.0,167031090.0
Italy,Switzerland,3965878002.0,36710255.0
Latvia,Estonia,0.0,0.0
Latvia,Latvia,0.0,215608040.0
Latvia,Lithuania,413910920.0,461408945.0
Latvia,Russia,0.0,0.0
Lithuania,Belarus,770705955.0,0.0
Lithuania,Latvia,413910920.0,461408945.0
Lithuania,Lithuania,1219283924.0,0.0
Lithuania,Poland,207936274.0,207936274.0
Lithuania,Russia,0.0,780425681.0
Luxemburg,Belgium,223661741.0,0.0
Luxemburg,Germany,0.0,0.0
Luxemburg,Luxemburg,0.0,448739558.0
Moldavia,Romania,0.0,0.0
Moldavia,Ukraine,54515332.13,233714848.15
Morocco,Spain,0.0,0.0
Netherlands,Belgium,11006458568.6,8854370245.4
Netherlands,Germany,6993753317.4,23672023014.0
Netherlands,Netherlands,26915339915.1,14834051210.0
Netherlands,United Kingdom,0.0,1778624994.0
North Macedonia,Bulgaria,0.0,164608677.0
Norway,Belgium,5248727817.0,0.0
Norway,Germany,7659954191.4,0.0
Poland,Czechia,197523453.0,197370946.0
Poland,Denmark,2187920656.0,2271108776.0
Poland,Germany,538490367.0,538510232.03
Poland,Lithuania,207936274.0,207936274.0
Poland,Poland,2295638714.0,12147047430.0
Poland,Slovakia,0.0,0.0
Poland,Ukraine,112195136.44,112938137.0
Portugal,Portugal,3208058900.0,1050669898.0
Portugal,Spain,498553921.0,547819338.0
Romania,Bulgaria,1021272474.577,1021305338.0
Romania,Hungary,329295000.0,296226152.25
Romania,Moldavia,0.0,0.0
Romania,Romania,3435860795.916,4258128960.798
Romania,Ukraine,0.0,0.0
Russia,Estonia,0.0,0.0
Russia,Germany,0.0,0.0
Russia,Latvia,0.0,0.0
Serbia,Bulgaria,0.0,2218554744.0
Serbia,Hungary,1407558000.0,0.0
Slovakia,Austria,0.0,8853878004.0
Slovakia,Czechia,142112275.0,142112275.0
Slovakia,Hungary,122458000.0,122457000.0
Slovakia,Poland,0.0,0.0
Slovakia,Ukraine,4400902012.0,4011271195.3
Slovenia,Austria,291452838.0,259606091.0
Slovenia,Croatia,115265903.0,126123927.0
Slovenia,Italy,175577257.0,167031090.0
Slovenia,Slovenia,0.0,341893521.0
Spain,France,2606722084.0,2432587991.0
Spain,Morocco,0.0,302260636.0
Spain,Portugal,498553921.0,547819338.0
Spain,Spain,23692612385.0,5613029604.0
Switzerland,France,0.0,3802756762.0
Switzerland,Germany,0.0,3721944759.84
Switzerland,Italy,3965878002.0,0.0
Turkey,Bulgaria,174022542.0,0.0
Turkey,Greece,4378992666.0,0.0
Ukraine,Hungary,74436699.61,69320000.0
Ukraine,Moldavia,54515332.13,871604309.12
Ukraine,Poland,112195136.44,112938137.0
Ukraine,Romania,0.0,0.0
Ukraine,Russia,4588380429.0,0.0
Ukraine,Slovakia,4400902012.0,4011271195.3
Ukraine,Ukraine,0.0,844841749.27
United Kingdom,Belgium,7043016109.0,0.0
United Kingdom,Ireland,7067500.0,0.0
United Kingdom,Netherlands,1940916048.3999999,0.0
United Kingdom,Norway,14198385471.0,0.0
United Kingdom,United Kingdom,7067230784.0,16759795295.0
