countryA,countryB,entryFlow,exitFlow
Albania,Italy,3074221646.0,3346646781.0
Austria,Austria,0.0,83255786.0
Austria,Germany,1569565967.0,3885424354.0
Austria,Hungary,1779528479.0,1625606667.0
Austria,Italy,1074619239.0,1061848469.0
Austria,Slovakia,0.0,13209824284.0
Austria,Slovenia,163521516.0,131166236.0
Belgium,Belgium,5055015556.0,6817934516.0
Belgium,France,2769039007.0,2708681022.0
Belgium,Germany,3125050783.0,5467699192.0
Belgium,Netherlands,7867291898.6,6214653990.6
Belgium,Norway,5633264234.0,0.0
Belgium,United Kingdom,0.0,1811810335.0
Bulgaria,Bulgaria,1019739514.0,1708461465.0
Bulgaria,Greece,510278824.0,1162677952.46
Bulgaria,North Macedonia,0.0,117454089.0
Bulgaria,Romania,1332183885.543,1462113330.0
Bulgaria,Serbia,0.0,2824540348.0
Bulgaria,Turkey,5294506497.0,0.0
Croatia,Croatia,1055191155.0,667732770.0
Croatia,Hungary,590042000.0,544327000.0
Croatia,Slovenia,71357635.0,85271160.0
Czechia,Czechia,0.0,1944654550.0
Czechia,Germany,4768904050.0,6762812091.0
Czechia,Poland,49870134.0,49870134.0
Czechia,Slovakia,73710927.0,70665657.0
Denmark,Germany,134452987.0,134403220.0
Denmark,Norway,3254858793.0,0.0
Denmark,Poland,2918648528.0,2915505511.0
Estonia,Estonia,0.0,47802881.378
Estonia,Finland,39574600.321,42464298.0
Estonia,Latvia,37587044.0,0.0
Estonia,Russia,37587044.0,0.0
Finland,Estonia,39574600.321,42464298.0
Finland,Finland,409383087.45,0.0
France,Belgium,2769039007.0,2708681022.0
France,France,21195640620.0,21218644916.0
France,Germany,84736000.0,65720722.0
France,Norway,4110043531.0,0.0
France,Spain,1034841659.0,1057986811.0
France,Switzerland,0.0,4000397774.0
Germany,Austria,898241693.0,2359820417.0
Germany,Belgium,8592749974.6,0.0
Germany,Czechia,2229876776.0,14376632521.0
Germany,Denmark,134452987.0,134403220.0
Germany,France,84736000.0,131441444.0
Germany,Germany,0.0,4091066021.06
Germany,Luxemburg,1075.0,1042299.0
Germany,Netherlands,9231866942.11,6860773627.2
Germany,Norway,7181918001.8,0.0
Germany,Poland,572697635.0,572111929.19
Germany,Russia,0.0,0.0
Germany,Switzerland,3138399.0,4795743861.598
Greece,Bulgaria,510278824.0,1162677952.46
Greece,Greece,0.0,544386770.0
Greece,Turkey,4184462706.0,0.0
Hungary,Austria,1779528479.0,1625606667.0
Hungary,Croatia,590042000.0,544327000.0
Hungary,Hungary,841287711.0,8779360983.0
Hungary,Romania,845153000.0,781773957.8299999
Hungary,Serbia,2226359000.0,0.0
Hungary,Slovakia,90555000.0,90555000.0
Hungary,Ukraine,910785436.9,932634193.0
Ireland,United Kingdom,0.0,1326350717.0
Italy,Albania,3074221646.0,3346646781.0
Italy,Austria,1074619239.0,1061848469.0
Italy,Italy,9582673645.0,24563234005.0
Italy,Libya,701296447.0,0.0
Italy,San Marino,0.0,6939827.0
Italy,Slovenia,126496030.0,126479051.0
Italy,Switzerland,4121222500.0,11148283.0
Latvia,Estonia,37587044.0,0.0
Latvia,Latvia,0.0,55439784.0
Latvia,Lithuania,699029894.0,741024623.0
Latvia,Russia,37587044.0,0.0
Lithuania,Belarus,536880440.0,0.0
Lithuania,Latvia,699029894.0,741024623.0
Lithuania,Lithuania,1132294355.0,0.0
